path	doc_type	category	axis	status	title
/Users/jasonlee/Developer/source/packs/br-localization/regulatory-coverage.md	reference	reference	governance/compliance	current	Brazil regulatory coverage
/Users/jasonlee/Developer/source/packs/br-localization/sectoral-overlays.md	reference	reference	governance/compliance	current	Brazil sectoral overlays
/Users/jasonlee/Developer/source/packs/br-localization/breach-notification-and-incident-response.md	reference	reference	governance/compliance	current	Brazil breach notification incident response
/Users/jasonlee/Developer/source/packs/eu-localization/data-residency-and-cross-border.md	reference	reference	governance/compliance	current	EU data residency cross-border transfers
/Users/jasonlee/Developer/source/packs/eu-localization/dora-operational-resilience.md	reference	reference	governance/compliance	current	EU DORA operational resilience pack
/Users/jasonlee/Developer/source/packs/eu-localization/README.md	readme	reference	governance/compliance	current	EU-PACK-1 localization pack overview
/Users/jasonlee/Developer/source/packs/eu-localization/dsr-and-portability.md	reference	reference	governance/compliance	current	EU data subject rights portability
/Users/jasonlee/Developer/source/packs/eu-localization/regulatory-coverage.md	reference	reference	governance/compliance	current	EU-PACK-1 regulatory coverage matrix
/Users/jasonlee/Developer/source/packs/eu-localization/high-risk-ai-systems.md	reference	reference	governance/compliance	current	EU high-risk AI systems pack
/Users/jasonlee/Developer/source/packs/au-localization/consent-and-data-subject-rights.md	reference	reference	governance/compliance	current	Australia consent and data subject rights
/Users/jasonlee/Developer/source/packs/au-localization/data-residency-and-cross-border.md	reference	reference	governance/compliance	current	Australia data residency cross-border disclosure
/Users/jasonlee/Developer/source/packs/au-localization/README.md	readme	reference	governance/compliance	current	Australia localization pack overview
/Users/jasonlee/Developer/source/packs/au-localization/regulatory-coverage.md	reference	reference	governance/compliance	current	Australia regulatory coverage matrix
/Users/jasonlee/Developer/source/packs/au-localization/sectoral-overlays.md	reference	reference	governance/compliance	current	Australia sectoral overlays
/Users/jasonlee/Developer/source/packs/au-localization/breach-notification-and-incident-response.md	reference	reference	governance/compliance	current	Australia breach notification incident response
/Users/jasonlee/Developer/source/packs/in-localization/consent-and-data-subject-rights.md	reference	reference	governance/compliance	current	India consent and data principal rights
/Users/jasonlee/Developer/source/packs/in-localization/data-residency-and-cross-border.md	reference	reference	governance/compliance	current	India data residency cross-border transfers
/Users/jasonlee/Developer/source/packs/in-localization/README.md	readme	reference	governance/compliance	current	India localization pack overview
/Users/jasonlee/Developer/source/packs/in-localization/regulatory-coverage.md	reference	reference	governance/compliance	current	India regulatory coverage matrix
/Users/jasonlee/Developer/source/packs/in-localization/sectoral-overlays.md	reference	reference	governance/compliance	current	India sectoral overlays
/Users/jasonlee/Developer/source/packs/in-localization/breach-notification-and-incident-response.md	reference	reference	governance/compliance	current	India breach notification incident response
/Users/jasonlee/Developer/source/packs/kr-localization/consent-management.md	reference	reference	governance/compliance	current	Korea localization pack consent management
/Users/jasonlee/Developer/source/packs/kr-localization/cybersecurity-and-incident-response.md	reference	reference	governance/compliance	current	Korea cybersecurity and incident response
/Users/jasonlee/Developer/source/packs/kr-localization/resident-id-number-rrn-handling.md	reference	reference	governance/compliance	current	Korea resident registration number handling
/Users/jasonlee/Developer/source/packs/kr-localization/data-residency.md	reference	reference	governance/compliance	current	Korea localization pack data residency
/Users/jasonlee/Developer/source/packs/kr-localization/README.md	readme	reference	governance/compliance	current	Korea localization pack overview
/Users/jasonlee/Developer/source/packs/kr-localization/regulatory-coverage.md	reference	reference	governance/compliance	current	Korea localization pack regulatory coverage
/Users/jasonlee/Developer/source/packs/jp-localization/appi-personal-information-protection.md	reference	reference	governance/compliance	current	APPI personal information protection controls
/Users/jasonlee/Developer/source/packs/jp-localization/my-number-act-individual-numbers.md	reference	reference	governance/compliance	current	My Number Act individual number controls
/Users/jasonlee/Developer/source/packs/jp-localization/financial-services-act-and-banking-act.md	reference	reference	governance/compliance	current	Japan financial services and banking act
/Users/jasonlee/Developer/source/packs/jp-localization/telecommunications-business-act.md	reference	reference	governance/compliance	current	Telecommunications Business Act controls
/Users/jasonlee/Developer/source/packs/jp-localization/cybersecurity-basic-act-incident-response.md	reference	reference	governance/compliance	current	Cybersecurity Basic Act incident response
/Users/jasonlee/Developer/source/packs/jp-localization/README.md	readme	reference	governance/compliance	current	Japan localization pack overview
/Users/jasonlee/Developer/source/packs/cn-pipl/CHANGELOG.md	changelog	reference	governance/compliance	current	CN-PIPL-2021 pack changelog
/Users/jasonlee/Developer/source/packs/cn-pipl/README.md	readme	reference	governance/compliance	current	CN-PIPL-2021 pack overview README
/Users/jasonlee/Developer/source/packs/cn-pipl/dpia-template.md	reference	reference	governance/compliance	current	CN-PIPL DPIA template
