path	doc_type	category	axis	status	title
cloud/cloud-billing-tax/benchmarks/cloud-billing-tax-vs-avalara-vs-vertex-vs-stripe-tax-vs-taxjar.md	reference	reference	product	current	`cloud-billing-tax` µservice — Benchmark vs Avalara AvaTax, Vertex O Series, Stripe Tax, TaxJar, Sovos GTD
cloud/cloud-billing-tax/capabilities/capability-catalog.md	reference	reference	cloud-substrate	current	Capability Catalog: cloud-billing-tax
cloud/cloud-billing-tax/coherence-audit-2026-05-20.md	research	explanation	research	likely-stale	`cloud-billing-tax` Ownership-Coherence Audit — 2026-05-21
cloud/cloud-billing-tax/design-spec-maturity/failure-modes-cost-finops-tenant-isolation-operational-boundaries.md	reference	reference	cloud-substrate	current	Cloud Billing Tax design/spec maturity boundary pack
cloud/cloud-billing-tax/dpia/dpia.md	governance	explanation	governance/compliance	current	Data Protection Impact Assessment: cloud-billing-tax
cloud/cloud-billing-tax/faqs/tax-engineer-faq.md	guide	how-to	product	current	`cloud-billing-tax` µservice — Tax Engineer FAQ
cloud/cloud-billing-tax/feature-parity-matrix-2026-05-20.md	reference	reference	product	likely-stale	`cloud-billing-tax` Feature Parity Matrix — Stripe Tax / Avalara / TaxJar UNION coverage — 2026-05-21
cloud/cloud-billing-tax/migration-playbooks/from-avalara-and-vertex.md	runbook	how-to	operations/runbook	current	Migration playbook — Avalara AvaTax + Vertex O Series → Oyatie `cloud-billing-tax`
cloud/cloud-billing-tax/migration-playbooks/wave-15-zd-adr-0346-0349-migration-playbook.md	runbook	how-to	operations/runbook	current	Migration Playbook - Wave 15-ZD ADR-0346..0349 doctrine for `cloud-billing-tax`
cloud/cloud-billing-tax/onboarding/tax-engineer-first-week.md	guide	tutorial	operations/runbook	current	Tax Engineer — First Week on `cloud-billing-tax`
cloud/cloud-billing-tax/performance-benchmark-numbers-2026-05-20.md	reference	reference	cloud-substrate	likely-stale	`cloud-billing-tax` Performance Benchmark Numbers — 2026-05-21
cloud/cloud-billing-tax/reference-implementations/calculate-tax-batch-rust-sdk.md	reference	how-to	cloud-substrate	current	Reference implementation — Calculate batch tax + file a return via `oya-cloud-billing-tax-sdk`
cloud/cloud-billing-tax/runbooks/auto-rebalance.md	runbook	how-to	operations/runbook	current	Runbook: Cloud Billing Tax Auto Rebalance
cloud/cloud-billing-tax/runbooks/cold-merge.md	runbook	how-to	operations/runbook	current	Runbook: Cloud Billing Tax Cold Merge
cloud/cloud-billing-tax/runbooks/hot-split.md	runbook	how-to	operations/runbook	current	Runbook: Cloud Billing Tax Hot Split
cloud/cloud-billing-tax/runbooks/tax-catalog-failover.md	runbook	how-to	operations/runbook	current	cloud-billing-tax DR Failover Runbook
cloud/cloud-billing-tax/threat-models/threat-model.md	reference	reference	governance/compliance	current	STRIDE Threat Model: cloud-billing-tax
cloud/cloud-billing-tax/tutorials/calculate-multijurisdiction-tax-and-file-return.md	guide	tutorial	product	current	Tutorial — Calculate multi-jurisdiction tax + file a quarterly return
cloud/cloud-billing/ARCH.md	architecture	explanation	architecture	duplicate	Architecture: Cloud Billing
cloud/cloud-billing/ARCHITECTURE.md	architecture	explanation	architecture	current	ARCH-cloud-billing: Composable Billing Substrate Architecture
cloud/cloud-billing/IPs/IP-ADR-0339-Shared-IaC-Modules.md	spec	reference	spec/contract	current	IP-ADR-0339-Shared-IaC-Modules: Cloud Billing Shared OpenTofu Module Adoption
cloud/cloud-billing/IPs/IP-WAVE-15-ZD-sharding-automation.md	spec	reference	spec/contract	current	IP-WAVE-15-ZD-sharding-automation: Cloud Billing Sharding Automation Stance
cloud/cloud-billing/PRD.md	product-prd	explanation	product	current	PRD-cloud-billing: Composable Billing Substrate for the Two-Class Tenant Model
cloud/cloud-billing/README.md	readme	explanation	index/meta	current	cloud-billing
cloud/cloud-billing/REMEDIATION-NOTES-2026-05-21-tier-scrub.md	research	explanation	research	likely-stale	cloud-billing tier scrub remediation notes — 2026-05-21
cloud/cloud-billing/REMEDIATION-NOTES-2026-05-21-wave-15B-spec-sprint.md	research	explanation	research	likely-stale	REMEDIATION-NOTES — Wave 15B cloud-billing-spec-sprint (2026-05-21)
cloud/cloud-billing/REMEDIATION-NOTES-2026-05-21.md	research	explanation	research	likely-stale	cloud-billing Remediation Notes - 2026-05-21
cloud/cloud-billing/benchmarks/cloud-billing-vs-aws-cur-vs-gcp-billing-vs-azure-cost-management.md	reference	reference	product	current	`cloud-billing` µservice — Benchmark vs AWS CUR + Billing, GCP Billing, Azure Cost Management
cloud/cloud-billing/capabilities/capability-catalog.md	reference	reference	cloud-substrate	current	Capability Catalog: cloud-billing
cloud/cloud-billing/coherence-audit-2026-05-20.md	research	explanation	research	likely-stale	`cloud-billing` Ownership-Coherence Audit — 2026-05-21 (Wave 4-rolling)
cloud/cloud-billing/design-spec-maturity/failure-modes-operational-boundaries.md	reference	reference	cloud-substrate	current	Cloud Billing design/spec maturity boundary pack
cloud/cloud-billing/dpia/dpia.md	governance	explanation	governance/compliance	current	Data Protection Impact Assessment: cloud-billing
cloud/cloud-billing/faqs/billing-engineer-faq.md	guide	how-to	product	current	`cloud-billing` µservice — Billing Engineer FAQ
cloud/cloud-billing/feature-parity-matrix-2026-05-20.md	reference	reference	product	likely-stale	`cloud-billing` Feature-Parity Matrix vs Top-3 Counterparts — 2026-05-21
cloud/cloud-billing/implementation-plans/IP-001-domain-layer-bounded-contexts.md	spec	reference	spec/contract	current	IP-001 — Domain layer: bounded contexts and value-typed identifiers
cloud/cloud-billing/implementation-plans/IP-002-kernel-layer-invoice-computation.md	spec	reference	spec/contract	current	IP-002 — Kernel layer: tax-profile-bound line finalization
cloud/cloud-billing/implementation-plans/IP-003-tax-computation-multi-jurisdiction.md	spec	reference	spec/contract	current	IP-003 — Tax computation: regional pack → TaxInvoiceFormat dispatch
cloud/cloud-billing/implementation-plans/IP-004-composable-billing-components.md	spec	reference	spec/contract	current	IP-004 — Composable billing_components: revenue_share + per_seat + per_usage
cloud/cloud-billing/implementation-plans/IP-005-demo-trial-tenant-class.md	spec	reference	spec/contract	current	IP-005 — demo_trial tenant_class: caps, grace, conversion
cloud/cloud-billing/implementation-plans/IP-006-openapi-invoice-endpoint.md	spec	reference	spec/contract	current	IP-006 — REST OpenAPI 3.2.0 invoice endpoint
cloud/cloud-billing/implementation-plans/IP-007-asyncapi-billing-events.md	spec	reference	spec/contract	current	IP-007 — AsyncAPI 3.1.0 billing event stream
cloud/cloud-billing/implementation-plans/IP-008-grpc-service-surface.md	spec	reference	spec/contract	current	IP-008 — gRPC service surface: 11 services, 700-line proto3 contract
cloud/cloud-billing/implementation-plans/IP-009-cedar-policy-fragments.md	spec	reference	spec/contract	current	IP-009 — Cedar policy fragments: six-file authorization model
cloud/cloud-billing/implementation-plans/IP-010-audit-chain-emission.md	spec	reference	spec/contract	current	IP-010 — Audit-chain seal emission per billing transaction
cloud/cloud-billing/implementation-plans/IP-011-revenue-attribution-cost-centers.md	spec	reference	spec/contract	current	IP-011 — Revenue attribution + revenue_share settlement pipeline
cloud/cloud-billing/implementation-plans/IP-012-tenant-onboarding-billing-flow.md	spec	reference	spec/contract	current	IP-012 — Tenant onboarding billing flow
cloud/cloud-billing/implementation-plans/IP-013-dsr-cascade-retention-erasure.md	spec	reference	spec/contract	current	IP-013 — DSR cascade: billing data retention + erasure
cloud/cloud-billing/implementation-plans/IP-014-cell-aware-billing-data-residency.md	spec	reference	spec/contract	current	IP-014 — Cell-aware billing-data residency
cloud/cloud-billing/implementation-plans/IP-015-counterpart-parity-stripe-recurly-zuora-chargebee.md	spec	reference	spec/contract	current	IP-015 — Counterpart parity: Stripe / Recurly / Zuora / Chargebee
cloud/cloud-billing/migration-playbooks/from-aws-cur-and-cloudability.md	runbook	how-to	operations/runbook	current	Migration playbook — AWS CUR + Apptio Cloudability → Oyatie `cloud-billing`
cloud/cloud-billing/migration-playbooks/wave-15-zd-adr-0346-0349-migration-playbook.md	runbook	how-to	operations/runbook	current	Migration Playbook - Wave 15-ZD ADR-0346..0349 doctrine for `cloud-billing`
cloud/cloud-billing/onboarding/billing-engineer-first-week.md	guide	tutorial	operations/runbook	current	Billing Engineer — First Week on `cloud-billing`
cloud/cloud-billing/performance-benchmark-numbers-2026-05-20.md	reference	reference	cloud-substrate	likely-stale	`cloud-billing` Performance Benchmark Numbers — 2026-05-21
cloud/cloud-billing/reference-implementations/emit-usage-and-generate-invoice-rust-sdk.md	reference	how-to	cloud-substrate	current	Reference implementation — Emit usage + generate invoice + export FOCUS via `oya-cloud-billing-sdk`
cloud/cloud-billing/runbooks/auto-rebalance.md	runbook	how-to	operations/runbook	current	Runbook: Cloud Billing Auto Rebalance
cloud/cloud-billing/runbooks/billing-ledger-failover.md	runbook	how-to	operations/runbook	current	cloud-billing DR Failover Runbook
cloud/cloud-billing/runbooks/cold-merge.md	runbook	how-to	operations/runbook	current	Runbook: Cloud Billing Cold Merge
cloud/cloud-billing/runbooks/hot-split.md	runbook	how-to	operations/runbook	current	Runbook: Cloud Billing Hot Split
cloud/cloud-billing/runbooks/invoice-generation-timeout.md	runbook	how-to	operations/runbook	current	Runbook: Invoice Generation Timeout
cloud/cloud-billing/runbooks/per-tenant-cost-attribution-mismatch.md	runbook	how-to	operations/runbook	current	Runbook: Per Tenant Cost Attribution Mismatch
cloud/cloud-billing/runbooks/reservation-recommendation-engine-stall.md	runbook	how-to	operations/runbook	current	Runbook: Reservation Recommendation Engine Stall
cloud/cloud-billing/threat-models/threat-model.md	reference	reference	governance/compliance	current	STRIDE Threat Model: cloud-billing
cloud/cloud-billing/tutorials/meter-attribute-invoice-and-export-focus.md	guide	tutorial	product	current	Tutorial — Meter usage, attribute to cost centers, issue invoice, export FOCUS 1.1
cloud/cloud-data/ARCH.md	architecture	explanation	architecture	current	Architecture: Cloud Data
cloud/cloud-data/IPs/IP-ADR-0339-Shared-IaC-Modules.md	spec	reference	spec/contract	current	IP-ADR-0339-Shared-IaC-Modules: Cloud Data Shared OpenTofu Module Adoption
cloud/cloud-data/IPs/IP-WAVE-15-ZD-sharding-automation.md	spec	reference	spec/contract	current	IP-WAVE-15-ZD-sharding-automation: Cloud Data Sharding Automation Stance
cloud/cloud-data/PRD.md	product-prd	explanation	product	likely-stale	PRD-cloud-data: Doctrine Propagation Surface
cloud/cloud-data/README.md	readme	explanation	index/meta	current	cloud-data
cloud/cloud-data/REMEDIATION-NOTES-2026-05-21-tier-scrub.md	research	explanation	research	likely-stale	REMEDIATION-NOTES-2026-05-21-tier-scrub
cloud/cloud-data/REMEDIATION-NOTES-2026-05-21.md	research	explanation	research	likely-stale	<!-- WAVE 15J-BATCH-2 SCRUB REPORT
cloud/cloud-data/benchmarks/cloud-data-vs-aurora-vs-spanner-vs-cosmos-vs-dynamodb.md	reference	reference	product	current	`cloud-data` µservice — Benchmark vs AWS Aurora + DynamoDB, GCP Spanner + Firestore, Azure SQL + Cosmos, CockroachDB Clo
cloud/cloud-data/capabilities/capability-catalog.md	reference	reference	cloud-substrate	current	Capability Catalog: cloud-data
cloud/cloud-data/design-spec-maturity/failure-modes-cost-finops-audit-evidence-emission-tenant-isolation-operational-boundaries.md	research	explanation	research	current	Cloud Data design/spec maturity boundary pack
cloud/cloud-data/dpia/dpia.md	governance	explanation	governance/compliance	current	Data Protection Impact Assessment: cloud-data
cloud/cloud-data/faqs/data-engineer-faq.md	guide	how-to	product	current	`cloud-data` µservice — Data Engineer FAQ
cloud/cloud-data/feature-parity-matrix-2026-05-20.md	reference	reference	product	likely-stale	cloud-data feature parity matrix - 2026-05-20
cloud/cloud-data/migration-playbooks/from-aurora-and-dynamodb.md	runbook	how-to	operations/runbook	current	Migration playbook — AWS Aurora Postgres + DynamoDB → Oyatie `cloud-data`
cloud/cloud-data/migration-playbooks/wave-15-zd-adr-0346-0349-migration-playbook.md	runbook	how-to	operations/runbook	current	Migration Playbook - Wave 15-ZD ADR-0346..0349 doctrine for `cloud-data`
cloud/cloud-data/onboarding/data-engineer-first-week.md	guide	tutorial	operations/runbook	current	Data Engineer — First Week on `cloud-data`
cloud/cloud-data/reference-implementations/multi-engine-and-pitr-rust-sdk.md	reference	how-to	cloud-substrate	current	Reference implementation — Multi-engine workload + PITR restore via `oya-cloud-data-sdk`
cloud/cloud-data/runbooks/auto-rebalance.md	runbook	how-to	operations/runbook	current	Runbook: Cloud Data Auto Rebalance
cloud/cloud-data/runbooks/cold-merge.md	runbook	how-to	operations/runbook	current	Runbook: Cloud Data Cold Merge
cloud/cloud-data/runbooks/data-substrate-failover.md	runbook	how-to	operations/runbook	current	cloud-data DR Failover Runbook
cloud/cloud-data/runbooks/hot-split.md	runbook	how-to	operations/runbook	current	Runbook: Cloud Data Hot Split
cloud/cloud-data/threat-models/threat-model.md	reference	reference	governance/compliance	current	STRIDE Threat Model: cloud-data
cloud/cloud-data/tutorials/multi-engine-pitr-and-truetime-workflow.md	guide	tutorial	product	current	Tutorial — Multi-engine workload, PITR restore, opt-in to TrueTime for a ledger workload
cloud/cloud-iac/ARCH.md	architecture	explanation	architecture	duplicate	Architecture: Cloud Iac
cloud/cloud-iac/ARCHITECTURE.md	architecture	explanation	architecture	current	cloud-iac
cloud/cloud-iac/IP-001-layer-a-argocd-flux-iac.md	spec	reference	spec/contract	current	<!-- Canonical-base: specs/ip/canonical-frontmatter-schema.json + docs/templates/ip-boilerplate-fragments.md (SWEEP-I Sl
cloud/cloud-iac/IP-002-layer-a-opentofu-iac.md	spec	reference	spec/contract	current	<!-- Canonical-base: specs/ip/canonical-frontmatter-schema.json + docs/templates/ip-boilerplate-fragments.md (SWEEP-I Sl
cloud/cloud-iac/IP-003-iac-renderer-kernel.md	spec	reference	spec/contract	current	<!-- Canonical-base: specs/ip/canonical-frontmatter-schema.json + docs/templates/ip-boilerplate-fragments.md (SWEEP-I Sl
cloud/cloud-iac/IP-004-iac-renderer-domain-usecase.md	spec	reference	spec/contract	current	<!-- Canonical-base: specs/ip/canonical-frontmatter-schema.json + docs/templates/ip-boilerplate-fragments.md (SWEEP-I Sl
cloud/cloud-iac/IP-005-iac-renderer-adapter-trio.md	spec	reference	spec/contract	current	<!-- Canonical-base: specs/ip/canonical-frontmatter-schema.json + docs/templates/ip-boilerplate-fragments.md (SWEEP-I Sl
cloud/cloud-iac/IP-006-iac-validator-kernel-domain-usecase.md	spec	reference	spec/contract	current	<!-- Canonical-base: specs/ip/canonical-frontmatter-schema.json + docs/templates/ip-boilerplate-fragments.md (SWEEP-I Sl
cloud/cloud-iac/IP-007-iac-applier-kernel-domain-usecase.md	spec	reference	spec/contract	current	<!-- Canonical-base: specs/ip/canonical-frontmatter-schema.json + docs/templates/ip-boilerplate-fragments.md (SWEEP-I Sl
cloud/cloud-iac/IP-008-iac-registry-postgres.md	spec	reference	spec/contract	current	<!-- Canonical-base: specs/ip/canonical-frontmatter-schema.json + docs/templates/ip-boilerplate-fragments.md (SWEEP-I Sl
cloud/cloud-iac/IP-009-iac-rollback-engine.md	spec	reference	spec/contract	current	<!-- Canonical-base: specs/ip/canonical-frontmatter-schema.json + docs/templates/ip-boilerplate-fragments.md (SWEEP-I Sl
cloud/cloud-iac/IP-010-rest-surfaces.md	spec	reference	spec/contract	current	<!-- Canonical-base: specs/ip/canonical-frontmatter-schema.json + docs/templates/ip-boilerplate-fragments.md (SWEEP-I Sl
cloud/cloud-iac/IP-011-worker-binaries.md	spec	reference	spec/contract	current	<!-- Canonical-base: specs/ip/canonical-frontmatter-schema.json + docs/templates/ip-boilerplate-fragments.md (SWEEP-I Sl
cloud/cloud-iac/IP-012-app-composition-roots.md	spec	reference	spec/contract	current	<!-- Canonical-base: specs/ip/canonical-frontmatter-schema.json + docs/templates/ip-boilerplate-fragments.md (SWEEP-I Sl
cloud/cloud-iac/IP-013-sdk-and-observability-slo.md	spec	reference	spec/contract	current	<!-- Canonical-base: specs/ip/canonical-frontmatter-schema.json + docs/templates/ip-boilerplate-fragments.md (SWEEP-I Sl
cloud/cloud-iac/IP-014-per-pack-iac-overlays.md	spec	reference	spec/contract	current	<!-- Canonical-base: specs/ip/canonical-frontmatter-schema.json + docs/templates/ip-boilerplate-fragments.md (SWEEP-I Sl
cloud/cloud-iac/IP-015-hg-cloud-iac-registration.md	spec	reference	spec/contract	current	<!-- Canonical-base: specs/ip/canonical-frontmatter-schema.json + docs/templates/ip-boilerplate-fragments.md (SWEEP-I Sl
cloud/cloud-iac/IP-GITOPS-001-terraform-to-opentofu-migration.md	spec	reference	spec/contract	current	IP-GITOPS-001 — Cloud-IaC OpenTofu module source migration
cloud/cloud-iac/IP-GITOPS-002-argocd-app-of-apps-pattern.md	spec	reference	spec/contract	current	IP-GITOPS-002 — Cloud-IaC reconciler composition root
cloud/cloud-iac/IP-GITOPS-003-tier-discipline-rollout.md	spec	reference	spec/contract	current	IP-GITOPS-003 — Cloud-IaC apply-scope discipline rollout
cloud/cloud-iac/IP-GITOPS-004-opentofu-module-registry-bootstrap.md	spec	reference	spec/contract	current	IP-GITOPS-004 — OpenTofu module registry bootstrap
cloud/cloud-iac/IP-GITOPS-005-drift-detection.md	spec	reference	spec/contract	current	IP-GITOPS-005 — Drift detection and reporting
cloud/cloud-iac/IP-GITOPS-006-secret-bootstrap-tier-b.md	spec	reference	spec/contract	current	IP-GITOPS-006 — Secret bootstrap for cloud-iac IaC
cloud/cloud-iac/IP-GITOPS-007-namespace-bootstrap-tier-b.md	spec	reference	spec/contract	current	IP-GITOPS-007 — Kubernetes namespace and AppProject bootstrap
cloud/cloud-iac/IP-GITOPS-008-argocd-project-bootstrap.md	spec	reference	spec/contract	current	IP-GITOPS-008 — ArgoCD AppProject bootstrap boundary
cloud/cloud-iac/IP-journey-j100-pack-rollout-first-action.md	spec	reference	spec/contract	current	IP-journey-j100: Pack rollout first infrastructure action
cloud/cloud-iac/IP-journey-j80-cell-infra-declarative.md	spec	reference	spec/contract	current	IP-journey-j80: KR PIPA cross-border cell infrastructure
cloud/cloud-iac/IP-journey-j81-cell-infra-declarative.md	spec	reference	spec/contract	current	IP-journey-j81: KR CSAP sovereign audit pull infrastructure
cloud/cloud-iac/IP-journey-j83-cell-infra-declarative.md	spec	reference	spec/contract	current	IP-journey-j83: CN PIPL localization and CAC assessment infrastructure
cloud/cloud-iac/IP-journey-j87-cell-infra-declarative.md	spec	reference	spec/contract	current	IP-journey-j87: FedRAMP High / IL5 air-gap deployment infrastructure
cloud/cloud-iac/IP-journey-j88-cell-infra-declarative.md	spec	reference	spec/contract	current	IP-journey-j88: AU IRAP protected tenant infrastructure
cloud/cloud-iac/IP-journey-j91-us-msb-mtl-overlay.md	spec	reference	spec/contract	current	IP-journey-j91: US MSB / MTL infrastructure overlay
cloud/cloud-iac/IP-journey-j92-br-lgpd-us-parent-dsar.md	spec	reference	spec/contract	current	IP-journey-j92: BR LGPD DSAR infrastructure boundary
