# Oyatie placeholder debt registry. Format: <token>\t<path>\t<occurrences>\t<excerpt>\t<rationale>
TBD	docs/LEGAL-IP-LEDGER.md	1	| dev.oyatie.com | dev surface per ADR-0025 | TBD | annual |	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/LEGAL-IP-LEDGER.md	1	| docs.oyatie.com | public docs site | TBD | annual |	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/LEGAL-IP-LEDGER.md	1	| marketplace.oyatie.com | plugin marketplace | TBD | annual |	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/LEGAL-IP-LEDGER.md	1	| mcp.oyatie.com (per-tenant) | MCP gateway | TBD | annual |	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/LEGAL-IP-LEDGER.md	1	| oYa (logo) | as above | KR | TBD register |	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/LEGAL-IP-LEDGER.md	1	| oyatie.com | primary | TBD | annual |	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/LEGAL-IP-LEDGER.md	1	| oyatie.kr / .co.kr | KR-locale | TBD | annual |	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/LEGAL-IP-LEDGER.md	1	| oyatiemail.com (or per-tenant subdomain) | Workspace Mail | TBD | annual |	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/LEGAL-IP-LEDGER.md	1	| status.oyatie.com | status page | TBD | annual |	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/LEGAL-IP-LEDGER.md	1	| trust.oyatie.com | trust portal | TBD | annual |	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/PRD.md	1	### 4.1 First commercial-wave launch metrics (date TBD; council-set under unconstrained-time framing)	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/PRD.md	1	| Ad auction RPM lift from semantic ranker | TBD when ads-axis lands W5 | Placeholder. |	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/PRIVACY-PROGRAM.md	2	- H1, H2, H3, H17, H18, [wave name TBD per PRD §3.1]0, [wave name TBD per PRD §3.1]1 (Data Use Boundary group)	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/VENDOR-PARTNER-LEDGER.md	1	| (KEEP Rust binding) | TBD | MIT-style | allowed | Vector store per ADR-0047 | + | scale-tier replacement (Milvus gated; in-house HNSW long-horizon) |	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/advanced-cicd/branch-pipeline/velocity-without-stability-loss.md	1	Hyperscaler default (Google, Microsoft per §branch-merge-strategy) is **trunk-based development** — one long-lived branch, short-lived feature branches, every merge gated by reviewer + green CI. DORA research identifies TBD as an elite-engineering-org capability.	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/checklists/adr-promotion.md	1	> **Owner:** TBD per RACI	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/checklists/brand-rename-batch.md	1	> **Owner:** TBD per RACI	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/checklists/cross-axis-contract-change.md	1	> **Owner:** TBD per RACI	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/checklists/legacy-adr-deletion.md	1	35. ☐ Retain: any explicitly-listed forensic-essential legacy ADRs (TBD — none expected; will surface during regression check)	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/checklists/license-tier-review.md	1	> **Owner:** TBD per RACI	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/checklists/new-team-onboarding.md	1	> **Owner:** TBD per RACI	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/checklists/tenant-onboarding.md	1	> **Owner:** TBD per RACI	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/checklists/trust-portal-publish.md	1	> **Owner:** TBD per RACI	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/localization-packs/INDEX.md	2	| **European Union** | | Planned (H3) | M10, M11 | TBD | TBD |	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/localization-packs/INDEX.md	2	| **United States** | | Planned (H3) | M09, M11 | TBD | TBD |	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/regional-packs/_TEMPLATE.md	1	- **Per-pack maintainer:** TBD (per-pack hire)	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/release/branch-pipeline/velocity-without-stability-loss.md	1	Hyperscaler default (Google, Microsoft) is **trunk-based development** — one long-lived branch, short-lived feature branches, every merge gated by reviewer + green CI. DORA research identifies TBD as an elite-engineering-org capability.	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/research/hyperscaler-best-practices-2026-05-12.md	1	**Trunk-based development at Google and Microsoft.** Short-lived branches (hours to days), continuous integration to trunk, feature flags hide incomplete work. DORA research identifies TBD as a core capability of elite-performing engineering orgs. ([Trunk Based Development](https://trunkbaseddevelopment.com/continuous-review/); [Aviator — What is Trunk-Based Development](https://www.aviator.co/blog/trunk-based-development/))	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/runbooks/ad-auction-latency-incident.md	1	> **Owner:** TBD per RACI	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/runbooks/adr-promotion-triage.md	1	> **Owner:** TBD per RACI	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/runbooks/adr-supersession-graph-update.md	1	> **Owner:** TBD per RACI	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/runbooks/agent-authoring-evidence-attach.md	1	> **Owner:** TBD per RACI	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/runbooks/alias-sunset-promotion.md	1	> **Owner:** TBD per RACI	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/runbooks/aml-alert-escalation.md	1	> **Owner:** TBD per RACI	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/runbooks/analytics-warehouse-reconciliation.md	1	> **Owner:** TBD per RACI	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/runbooks/api-gateway-rate-limit-incident.md	1	> **Owner:** TBD per RACI	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/runbooks/attribution-pipeline-lag.md	1	> **Owner:** TBD per RACI	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/runbooks/audit-chain-integrity-check.md	1	> **Owner:** TBD per RACI	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/runbooks/audit-chain-integrity-recovery.md	1	> **Owner:** TBD per RACI	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/runbooks/autonomy-ceiling-breach-response.md	1	> **Owner:** TBD per RACI	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/runbooks/autonomy-tier-uplift.md	1	> **Owner:** TBD per RACI	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/runbooks/axis-admission-proposal.md	1	> **Owner:** TBD per RACI	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/runbooks/axis-retire-consolidate.md	1	> **Owner:** TBD per RACI	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/runbooks/brand-rename-batch-execute.md	1	> **Owner:** TBD per RACI	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/runbooks/brand-rename-rollback.md	1	> **Owner:** TBD per RACI	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/runbooks/breach-notification-council-escalation.md	1	> **Owner:** TBD per RACI	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/runbooks/breach-notification.md	1	> **Owner:** TBD per RACI	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/runbooks/break-glass-with-evidence.md	1	> **Owner:** TBD per RACI	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/runbooks/capability-rollback.md	1	> **Owner:** TBD per RACI	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/runbooks/capacity-scaling-emergency.md	1	> **Owner:** TBD per RACI	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/runbooks/cedar-policy-breach.md	1	> **Owner:** TBD per RACI	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/runbooks/cedar-policy-rollback.md	1	> **Owner:** TBD per RACI	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/runbooks/cell-failover-intra-region.md	1	> **Owner:** TBD per RACI	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/runbooks/cell-isolation-breach.md	1	> **Owner:** TBD per RACI	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/runbooks/cell-isolation-evidence-quarterly.md	1	> **Owner:** TBD per RACI	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/runbooks/cell-provision.md	1	> **Owner:** TBD per RACI	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/runbooks/cell-tier-promotion.md	1	> **Owner:** TBD per RACI	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/runbooks/claim-ceiling-bypass-expiry.md	1	> **Owner:** TBD per RACI	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/runbooks/clinical-audit-replay.md	1	> **Owner:** TBD per RACI	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/runbooks/cold-chain-breach-alert.md	1	> **Owner:** TBD per RACI	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/runbooks/consent-withdrawal-cascade.md	1	> **Owner:** TBD per RACI	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/runbooks/contract-breaking-change.md	1	> **Owner:** TBD per RACI	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/runbooks/contract-introduction.md	1	> **Owner:** TBD per RACI	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/runbooks/cost-anomaly-response.md	1	> **Owner:** TBD per RACI	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/runbooks/crawler-politeness-incident.md	1	> **Owner:** TBD per RACI	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/runbooks/cross-axis-contradiction-audit.md	1	> **Owner:** TBD per RACI	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/runbooks/cross-doc-impact-analysis.md	1	> **Owner:** TBD per RACI	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/runbooks/cross-pack-tenant-residency.md	1	> **Owner:** TBD per RACI	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/runbooks/cross-plane-call-introduction.md	1	> **Owner:** TBD per RACI	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/runbooks/cve-critical-patch.md	1	> **Owner:** TBD per RACI	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/runbooks/data-class-transition-approval.md	1	> **Owner:** TBD per RACI	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/runbooks/demo-environment-reset.md	1	> **Owner:** TBD per RACI	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/runbooks/dep-replacement-execution.md	1	> **Owner:** TBD per RACI	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/runbooks/design-partner-feedback-session.md	1	> **Owner:** TBD per RACI	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/runbooks/design-partner-onboarding.md	1	> **Owner:** TBD per RACI	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/runbooks/doc-update-pr.md	1	> **Owner:** TBD per RACI	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/runbooks/dr-drill-playbook.md	1	> **Owner:** TBD per RACI	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/runbooks/dsr-cascade-orchestration.md	1	> **Owner:** TBD per RACI	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/runbooks/dsr-cascade-proof-of-erasure.md	1	> **Owner:** TBD per RACI	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/runbooks/dsr-cascade-with-evidence.md	1	> **Owner:** TBD per RACI	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/runbooks/dsr-compliance-report.md	1	> **Owner:** TBD per RACI	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/runbooks/employee-dsr-cascade.md	1	> **Owner:** TBD per RACI	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/runbooks/error-budget-exhaustion.md	1	> **Owner:** TBD per RACI	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/runbooks/esign-failure.md	1	> **Owner:** TBD per RACI	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/runbooks/evidence-pack-generation.md	1	> **Owner:** TBD per RACI	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/runbooks/external-dep-onboarding.md	1	> **Owner:** TBD per RACI	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/runbooks/fhir-resource-dsr.md	1	> **Owner:** TBD per RACI	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/runbooks/finops-monthly-close.md	1	> **Owner:** TBD per RACI	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/runbooks/fintech-payment-failure.md	1	> **Owner:** TBD per RACI	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/runbooks/forbidden-license-rollback.md	1	> **Owner:** TBD per RACI	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/runbooks/foundry-agent-daemon.md	1	> **Owner:** TBD per RACI	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/runbooks/foundry-autonomy-policy-rollback.md	1	> **Owner:** TBD per RACI	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/runbooks/foundry-bypass-expiry-monitor.md	1	> **Owner:** TBD per RACI	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/runbooks/foundry-capability-publish.md	1	> **Owner:** TBD per RACI	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/runbooks/foundry-fitness-rollback.md	1	> **Owner:** TBD per RACI	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/runbooks/foundry-mcp-gateway-incident.md	1	> **Owner:** TBD per RACI	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/runbooks/foundry-model-cutover.md	1	> **Owner:** TBD per RACI	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/runbooks/foundry-model-lora-adapter-rollback.md	1	> **Owner:** TBD per RACI	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
TBD	docs/runbooks/foundry-model-training-incident.md	1	> **Owner:** TBD per RACI	owner=council-architecture; issue=PLACEHOLDER-DEBT-AUTO-CAPTURE; captured_at=2026-05-19; action=close-or-archive-before-production-claim
